ad_budget,impressions,ctr,clicks,cpc,time_on_site,user_engagement_score,device_score,clusters,agg_clusters,db_clusters,ms_clusters
13200.134996437857,69440,0.0193294688566386,1279,11.617135489653494,475.9587564583178,36.06190313117062,2,2,2,0,3
34456.11515748602,327017,0.0453092438160205,13072,2.045496850020553,398.2744567200828,73.03880444901766,2,0,1,2,0
7147.79541262378,53123,0.01832639999316,871,8.667184484446464,458.5432086394287,42.97341190233996,1,2,2,0,3
43140.02579810637,610464,0.0366348150470347,24289,1.805716380539358,176.6867782558589,28.09459530000091,7,3,0,1,1
13332.581555678587,52789,0.0151843352134115,776,19.350112918968872,449.2904812600334,34.41530405713209,2,2,2,0,3
36085.02777772888,490695,0.0405927169088833,21220,1.630200489650973,97.68703079127364,24.13980889475736,8,3,0,1,1
11743.763566394278,61504,0.0264973400876406,1543,8.711709353531031,399.35382512664296,41.05002538258582,3,2,2,0,3
30442.697021076623,209794,0.026653490725042,6362,5.402857239613275,190.09835974041656,38.802303021206505,6,1,3,3,2
36618.24975868371,504382,0.0454067830111831,20305,1.637186959762933,345.58269698503057,75.71708218485247,2,0,0,2,0
35979.37363036083,445029,0.0432446144430528,19777,1.9359798174822205,107.0413926572706,25.02839480884016,7,3,1,1,1
38860.81396147108,416245,0.0459366385934994,16757,1.9783404586197892,352.38551739025496,90.83609133039052,3,0,1,2,0
38777.61979344669,566809,0.0408103189446628,23467,1.6202116318134685,95.41657865777904,36.103823146372186,6,3,0,1,1
25591.93645654608,197796,0.0226020474151593,4849,5.890349738010634,100.87990673215104,32.61400275097721,7,1,3,3,2
7502.904619049271,48452,0.0188773287256322,878,9.25718425745067,492.3608469382593,34.47825777793795,2,2,2,0,3
42505.524585009545,685346,0.0406582388577314,29879,1.5029371151456157,187.8220845385558,38.16852991472361,7,3,0,1,1
34713.92137265068,353719,0.0381877671466146,11892,2.7935756386128725,346.78294150082536,73.61721581493458,4,0,1,2,0
41074.98086395417,596576,0.0381036635137334,23284,1.6872700997133363,83.25881911914935,11.781662243692567,7,3,0,1,1
11462.202997155364,38278,0.0188173336304879,670,19.58405216853217,528.4591536291529,29.26762590095225,2,2,2,0,3
10664.497722487984,68701,0.0184733115890302,1226,9.465253900645129,478.2709799733687,23.683246861736137,2,2,2,0,3
26603.222865908006,241185,0.0229497844155998,6085,5.118219762423361,140.38449747683765,42.07767688407829,6,1,3,3,2
42367.28947830573,495677,0.0387192045947399,17379,2.160058509061212,358.1458567118428,87.91697173768395,2,0,0,2,0
29407.929202962576,238183,0.0274780415508482,7503,4.271271928687116,99.06725302387672,41.16543988695057,6,1,3,3,2
39944.39243100071,350564,0.047812262838782,15671,2.143281820633412,384.8137434526317,85.85570188179467,2,0,1,2,0
30177.2336011675,222491,0.0255458939825215,6315,5.247688464918323,102.17346668475538,47.373014183564166,6,1,3,3,2
12551.084537459856,43418,0.017915952252757,726,18.038734899779367,417.460912201273,44.44800060251868,2,2,2,0,3
11717.668220177764,54625,0.0206143404733757,1031,12.175926806364094,445.2050384568397,20.253770482382976,2,2,2,0,3
9343.13720988361,56151,0.0196464312904352,1036,9.750364235194969,465.1467282388703,33.74036102044855,1,2,2,0,3
23428.70968988175,170411,0.0238261783119409,4514,5.456270747628606,173.57000413460264,37.20477045073724,6,1,3,3,2
35315.62504016252,277260,0.027098970439098,8313,4.878007333003383,158.9768036587315,28.995095571350333,6,1,1,3,2
37702.35395881989,385518,0.0408041348857427,13762,2.3097584993628884,378.9866169867982,73.3229991274293,2,0,1,2,0
27342.28500166422,268425,0.0260684226278609,7490,4.287673360733307,103.79006913080384,43.204508744093374,5,1,3,3,2
37662.60176791976,410789,0.039847872716491,17195,2.1028511457621253,103.53745563882887,21.421357458018782,7,3,1,1,1
46448.39581777135,489036,0.0364519610621249,16033,2.36313133518433,402.6225031610664,79.9502374514413,3,0,0,2,0
36256.9508389187,642219,0.0469170725879574,30721,1.241694172666991,130.64453950355136,20.201091511847096,6,3,0,1,1
30660.954598510423,243270,0.0260712546492706,7277,4.772651319362509,140.41676323234415,35.6885784527403,6,1,3,3,2
26641.316491760903,291110,0.0229961608784744,7359,4.300897209379783,168.10118672855924,29.135411608709084,5,1,1,3,2
40702.15688490599,414651,0.0452489328801781,16615,1.9167564499078011,379.4969258953766,81.76383973467698,3,0,1,2,0
30451.525430919748,268334,0.0258096497794989,7623,4.848722593110112,97.2018567982364,44.399506962970605,6,1,3,3,2
4660.858934468295,29539,0.0170883359591498,476,9.92823682851769,466.1675503479221,39.50078208657607,3,2,2,0,3
34271.02757996121,326015,0.0443487775176335,13183,2.2022731007417,408.09435408062,80.53659889560207,3,0,1,2,0
27904.60467445548,201721,0.0256738844871818,5628,6.1757727474309405,181.6828537448297,44.30746664009807,6,1,3,3,2
4371.999587188164,25284,0.0223074077639934,530,8.891778254379313,600.0,31.829724368340965,3,2,2,0,3
36496.66679181717,444173,0.0405932933595073,15782,2.0437803373879566,407.18825680011975,62.3554567626605,3,0,1,2,0
37492.76508301353,477959,0.0414665716014593,20376,1.889039348508056,149.76344461826966,28.289484245312718,7,3,0,1,1
38707.258517318965,404676,0.0415290867622993,14923,2.1788106930672626,416.4676233303721,77.51436557875977,2,0,1,2,0
26890.46988969573,229675,0.0252091577638667,6514,4.913848099399157,155.33980815156505,14.11974663464465,5,1,3,3,2
38188.86155586539,321171,0.0442487369036029,12861,2.4096589309951613,326.98113685370265,72.63164195625336,3,0,1,2,0
35201.0086489488,258461,0.028838039576123,8690,4.373918686889021,148.5018211870047,34.66445500502026,5,1,3,3,2
13020.253094103273,88563,0.016378973983404,1321,10.274390468344698,457.3771844782357,25.34510773704189,3,2,2,0,3
4714.566256750299,12893,0.0164061146215677,202,24.75838249689717,482.0585884439778,40.6521456369571,2,2,2,0,3
37703.683004830455,368402,0.0449047074657278,14947,2.015138070537002,334.06461928701856,75.08823372573154,3,0,1,2,0
36609.39332564007,431606,0.0495854253757441,19249,1.6052898753029587,349.4378944589721,82.13923829789336,2,0,1,2,0
13062.769278293408,62146,0.017670067459904,1004,12.97532721201442,376.96990854903055,20.000879490236382,3,2,2,0,3
29476.66777320633,228507,0.0250916761087321,6269,5.161539165630859,140.6987360674174,19.877007226932196,7,1,3,3,2
37840.65300286693,479709,0.0399057257546311,16365,2.035219994296257,429.20868354587793,76.61242194769137,3,0,0,2,0
11066.463688020063,63208,0.0181597426928987,1100,11.171280493576043,426.96423141632334,28.61733298780724,1,2,2,0,3
33620.82776069046,308003,0.0458479703327633,12124,2.339462539014021,378.6711992884108,86.45392724683163,3,0,1,2,0
42039.57743550847,455020,0.037264090898326,14842,2.3155811007596987,417.2150295306303,86.63586928694373,3,0,1,2,0
38653.55482769382,624298,0.0411061604124332,26563,1.4004511089351637,63.410285027146685,27.84830414003825,7,3,0,1,1
33446.18539805662,239715,0.0295440073708631,7961,4.487192100611869,193.68637935656227,26.48062702584123,5,1,3,3,2
38597.44241199154,554970,0.0415957937261892,23572,1.6927895231892849,117.4786711768931,19.31471356748232,7,3,0,1,1
37562.84407546162,586026,0.0420373446202485,25575,1.4858802440174228,193.2901166646936,22.55718850905364,7,3,0,1,1
38218.97598511429,450326,0.0435130123409659,18127,1.741430892614208,353.1066701252459,69.82455537467959,4,0,1,2,0
10697.005037083209,58206,0.0204198236164162,1079,9.864877991864851,408.7132421897082,19.425817660750926,2,2,2,0,3
42516.14328188675,640874,0.0429799230218799,29213,1.4719088749050455,162.33944070153805,21.452842303430685,6,3,0,1,1
39761.95979837503,491957,0.0461762745720522,19543,1.770770422473803,406.7727742996931,70.39286303307384,2,0,0,2,0
41851.165413628696,464774,0.0451653944984837,18862,1.9416767055875053,315.57388070167326,89.88093742962064,2,0,0,2,0
29624.15439915801,169194,0.0296559774645084,5544,6.458133392350568,161.48923082930364,39.20859470736799,5,1,3,3,2
11465.853443131731,21312,0.024353212749036,484,26.21806095432432,443.9337572397212,32.945801299182364,2,2,2,0,3
12268.913389379451,103547,0.0195026155984206,1973,6.159280160120875,407.78452669104576,19.284577942473717,3,2,2,0,3
14345.59125874534,74183,0.019462442551157,1320,12.801225001668406,457.1199721907247,23.95559648924867,3,2,2,0,3
42156.21940427552,524231,0.0439416358362664,20304,1.854734091440631,391.1242691263197,65.53340868921549,2,0,0,2,0
26594.919799794,249417,0.0300804308383245,8598,3.4620693386079537,187.9825888500809,35.76501670901449,7,1,3,3,2
37856.0135668422,365659,0.0451926134140754,14646,2.209011472096116,471.17104649900295,79.15435458784519,3,0,1,2,0
31247.413336265785,354882,0.0305443242594459,12144,3.1346798304645054,191.7513044501005,49.50417128674014,6,1,1,3,2
40475.861194972495,590788,0.0406339550403468,24465,1.5339759948474203,171.0758066968637,31.92643713087933,8,3,0,1,1
26450.01082220616,224221,0.0275516220549962,6761,4.469114579162261,111.0256854017469,36.64196754617394,5,1,3,3,2
37487.378148419775,552520,0.0409870120745506,24676,1.5438316922933173,107.71311816708136,23.270776759725457,8,3,0,1,1
36672.0844174296,419409,0.0442502103598506,16094,1.8031711265570272,381.6393703146019,67.7148571128996,4,0,1,2,0
40709.50525692319,609839,0.0443359752639087,27282,1.5217610233244143,228.92500388972647,26.18757414247836,8,3,0,1,1
12439.980982768113,30290,0.0201854436355164,573,23.94008918160605,462.27571152052127,25.723081013296856,2,2,2,0,3
32700.13834412457,249989,0.0301810860986285,8119,4.649947387920455,126.1508699245788,39.838169456979145,6,1,3,3,2
33566.178422623256,337644,0.0423519335917319,13066,2.0394986866835123,376.7720203827912,90.77112980735691,4,0,1,2,0
6570.031857620502,18360,0.0225203868355947,371,18.88051114981406,483.09837219187824,27.875749336191795,2,2,2,0,3
35402.100732614505,486192,0.0401217580224494,20365,1.6370163988425348,210.89822053008064,30.03753189253317,7,3,0,1,1
10145.238590847528,42860,0.0166706367929612,651,16.715776084920858,456.2132360048392,26.590343455850384,3,2,2,0,3
40726.3336903229,536585,0.0432242087465505,20402,1.745751944651123,382.4530594022604,89.66510841458135,2,0,0,2,0
37215.44463040175,565600,0.0422762273913292,25377,1.5184126749843396,88.66581698072672,28.10082560697077,6,3,0,1,1
10724.490507915449,35066,0.0191585029051157,636,18.6518504996811,415.380581396017,24.039567848517564,3,2,2,0,3
36296.86454669242,462162,0.0450553042214582,18849,1.630225911397616,365.48780376921457,77.06664066045997,3,0,0,2,0
31335.89403699514,119277,0.0309531200504596,3988,8.99268014948038,167.06193695737662,30.917605137692405,6,1,3,3,2
23322.20773678377,155082,0.0289961208498808,4706,5.733449945959139,139.97672738782612,51.84343627405583,6,1,3,3,2
13135.844551720442,50651,0.0208889978762258,974,13.364027996168838,420.5635462737936,34.53188030816933,1,2,2,0,3
6331.272319315925,36552,0.0206008782208187,728,9.490698737041702,504.8079196851096,18.65428510302852,2,2,2,0,3
39654.27206625308,466574,0.0453096656074791,19406,1.669511095138652,330.4668968086978,84.66288449962063,3,0,0,2,0
39421.99162022622,563100,0.0429794051593629,26281,1.41515022677525,111.10243974367174,16.626595356604525,6,3,0,1,1
32973.170897989425,315697,0.0402719428274084,11147,2.412765096214602,414.34045458388135,77.27159110268546,3,0,1,2,0
37002.84446139682,431533,0.0377620839228719,16863,2.0278785135826025,170.8559350211021,20.230482314375998,6,3,1,1,1
8715.148955848515,49407,0.0187893589602758,892,10.099532728696405,440.6907393960662,42.32708608756347,1,2,2,0,3
37226.57490935725,406873,0.0417735627184337,16027,2.034133171529774,380.0754756518385,56.63837701949371,3,0,1,2,0
35893.50190588073,576421,0.0444151198764781,27471,1.2805304210788715,159.087697474716,26.189719380935276,7,3,0,1,1
27775.88278726777,280690,0.02641549181881,8885,3.648752605588665,107.89068969727631,35.33260491035294,5,1,1,3,2
39721.51862295431,456095,0.040345438230959,19772,2.0195217857697245,143.89351907129893,18.29821650995789,6,3,1,1,1
40255.33049504359,516819,0.0418246853205799,19507,1.7802820022809498,455.3202775478188,78.3115768848148,3,0,0,2,0
26450.549975590653,137825,0.0320435183676395,4944,6.037330025284469,188.2292690620585,36.95884634803948,5,1,3,3,2
30167.513359605226,302585,0.0243485750203715,8001,4.324923687605327,147.1345141144483,30.59578168734354,5,1,1,3,2
35532.822800589885,399732,0.0453365570018476,15829,1.8712964637615377,403.94410963191535,69.13377479990557,2,0,1,2,0
34774.84928036502,396654,0.0397075417560005,14022,2.016911302546186,382.2003470692544,77.4197474125882,3,0,1,2,0
37421.47095732188,417215,0.0437672857413792,18108,2.0046806552101635,182.91150376658564,31.222659828654205,6,3,1,1,1
2979.7385162545397,13330,0.0190505330086801,231,12.771280102893874,548.8627648723054,28.32322074274979,2,2,2,0,3
28194.614592063543,250052,0.0225138789600311,6125,5.187896524120782,106.15360915438902,39.206026348429226,6,1,3,3,2
38566.60886934988,614556,0.0378805520195083,24264,1.6685265944528511,188.51780737387497,21.30344301194919,7,3,0,1,1
9177.109599960722,41873,0.0217436886908436,875,10.322759107691256,401.37983428629616,31.293200508014912,1,2,2,0,3
41203.2265859033,515071,0.0397781502171556,21138,1.924245235119708,129.83048515616017,13.7151585732205,8,3,0,1,1
4984.34098878626,21647,0.024671354103625,479,10.89255205470161,557.5168127309968,37.85834356579496,2,2,2,0,3
37648.52062327111,568233,0.0394348295724573,23092,1.6392730073295003,92.40613545550497,35.40585150468035,7,3,0,1,1
41874.67629104314,385210,0.044945191814054,15273,2.0855609144077256,390.8308123426181,83.49201138596531,3,0,1,2,0
42354.17204604552,425266,0.044998796860315,17181,1.9999576335469649,383.01581809694073,78.79295942114628,4,0,1,2,0
9651.65341266127,63114,0.0200230494338144,1264,8.285596430193735,442.17574442968674,27.95315342107442,1,2,2,0,3
40377.35618831189,417662,0.0425879847328243,15076,2.15105523492864,297.44020867965514,90.35628130180324,3,0,1,2,0
39130.61794527008,356763,0.0445050299522033,14183,2.396065926261728,419.7049756609172,68.39581129000294,3,0,1,2,0
27600.25977994616,232534,0.0280823360297967,7293,4.41839960854625,137.53054151527516,36.212590844009895,6,1,3,3,2
40416.706664424055,425175,0.0412274937902364,15659,2.0401148781686618,347.6993810301647,89.00940851296366,2,0,1,2,0
39222.24221219595,354021,0.0458505116416626,14963,2.046005457120849,402.7290315133326,86.87327668666205,3,0,1,2,0
24683.310000113557,157158,0.0280327924795891,4710,6.734605773567032,164.4565824725384,33.01059759729844,6,1,3,3,2
26905.754526802928,256615,0.0290305533012499,8433,3.770078980138147,176.86014499421253,41.04921249668052,5,1,3,3,2
39257.9140266679,369105,0.0422728564153995,13798,2.188163530639271,391.6916889314145,74.43262122686247,3,0,1,2,0
9994.006088614837,41385,0.0175598986639207,682,15.932165995182082,465.10131483675553,21.64142461653508,2,2,2,0,3
40644.28855575829,582859,0.038756957532581,23771,1.614027532448516,109.3962135840274,27.3516660803456,7,3,0,1,1
9015.457851021716,17810,0.0215423898508748,379,24.88358841898468,449.45927428028943,42.7211349333332,2,2,2,0,3
35022.681762648506,527647,0.0395043599242053,21361,1.642610216880035,168.22681355670974,18.84345312793808,8,3,0,1,1
36841.5041123603,417933,0.0392098791705685,14778,2.1013246072262297,356.0770363643735,72.14919946242414,1,0,1,2,0
42653.50103884878,531423,0.0401109645628556,18932,1.7729277022354724,397.8685893142553,69.8040784631748,3,0,0,2,0
36816.64882783237,560806,0.036543539405875,21503,1.708223253436691,134.34078315081553,33.73661043795784,7,3,0,1,1
32984.643430728494,274825,0.0275641513845872,8593,4.59807841383276,142.5723789655514,46.62245077327763,6,1,1,3,2
32141.31964251232,285710,0.0244429653456893,7673,5.003618569195094,150.30542773864553,34.27598221899674,5,1,1,3,2
27730.71570958767,228353,0.0272523891236836,6835,4.557410748436691,192.53611675673747,45.33678388955457,6,1,3,3,2
35819.7016944446,342692,0.0423597024856941,12055,2.877321635744927,358.10100710526035,87.87659225656537,2,0,1,2,0
39303.69950490138,636658,0.042657956104342,27761,1.3660487626241051,147.10614135547462,34.945977402937615,7,3,0,1,1
36887.34118473241,343006,0.0419140753590426,12923,2.5563342437461283,348.5323679883602,84.9967619689006,4,0,1,2,0
39188.24529777112,593328,0.0426761024567029,24685,1.6994610844809634,158.09846153078595,32.498047160285125,6,3,0,1,1
32050.2538358357,235226,0.0256824117648762,6746,5.693883027113851,187.79748477913392,36.78330162798618,5,1,3,3,2
9809.440220858802,48456,0.018884988265343,915,11.790522750261552,444.7176349799713,31.59682322857581,3,2,2,0,3
9941.32114086948,50026,0.0212885648494567,1023,11.017761495292694,437.6521215537517,29.908582632685537,2,2,2,0,3
36879.69949160595,484814,0.0418054505613025,20983,1.6760068105653334,164.39832684932256,16.340427979198882,6,3,0,1,1
37047.305857107975,378913,0.0437077295162325,14940,2.1166190605276824,387.38623086812544,83.4636672741145,3,0,1,2,0
39861.67231205068,646053,0.0422204544432525,28218,1.4763646385352636,194.76016288009424,33.442247431096284,7,3,0,1,1
29783.32481834185,222991,0.0294284388198334,7158,4.668821468533853,193.98287817425935,40.432912745744254,7,1,3,3,2
39526.76953427194,524059,0.0409032774769048,21774,1.7584559322110185,165.29260904201277,33.2867560533123,7,3,0,1,1
36151.13934512687,533823,0.0366613424801008,19667,1.7801592703882656,157.18414710086992,31.109829858345115,7,3,0,1,1
39534.59020273705,626943,0.0431051025197692,27689,1.4401642219602575,178.95746325793732,17.49104857466429,7,3,0,1,1
11794.265880929324,71643,0.0186533230144849,1218,10.377322135527733,474.2170676811403,30.052673658630784,1,2,2,0,3
34180.5843008044,254561,0.0277223629789367,7718,5.239260594081493,86.94988897619551,42.91369596573268,7,1,3,3,2
7944.189953674615,53947,0.0182341814335195,903,8.98759063658548,473.5816317482182,31.690605662209155,2,2,2,0,3
39267.94663746456,500876,0.042970267443269,18641,1.7400805612807484,334.8646083705091,73.96667383309024,4,0,0,2,0
26459.559082405023,140006,0.0262183013171198,4059,7.594735380829415,132.26381894249027,24.432749925274145,5,1,3,3,2
29492.644216243167,228030,0.0277811232307866,6963,5.113894288511031,133.4608936374138,31.267730632330203,5,1,3,3,2
36185.14927553535,474783,0.0399336880352874,19318,1.9915035558295289,54.6535994744649,22.5446864314424,8,3,0,1,1
32284.32660308946,313463,0.0266293563335309,9484,3.688408488179355,169.63251030618116,49.25783002805607,6,1,1,3,2
31075.986764295816,294631,0.0273419089233989,9302,4.081586871759771,185.7595571037236,44.47113543334208,6,1,1,3,2
40251.27759147327,574903,0.0443734634957758,27638,1.3496069478920762,129.54415508265663,19.78125332410529,7,3,0,1,1
34053.84441627754,549566,0.043013712604867,26641,1.211500907876154,125.0647602410615,29.966542153902317,8,3,0,1,1
33642.87707402841,492579,0.0379508707973608,18900,1.784915940139622,96.73202448390046,23.403763895674714,7,3,0,1,1
38949.24269310745,527566,0.0426490710260206,20062,1.47272406211738,371.9303386998877,76.00374573293662,3,0,0,2,0
36757.54597458123,375491,0.0433347230217085,14515,2.205906820689429,420.2035997486512,62.85811034936528,3,0,1,2,0
30278.549995079666,306151,0.0300826477846262,10154,3.247243884058647,175.12235096146574,24.22076727286644,6,1,1,3,2
7060.812783188266,18453,0.0190154882546301,336,23.53224053427535,518.9250217253868,17.615925459741128,2,2,2,0,3
8258.524108178495,34592,0.0188419339842787,625,13.67408543834015,504.2331315819277,23.906167008735213,3,2,2,0,3
41700.99447843667,510567,0.0386381961936099,17000,2.1143082971814877,386.5251804906414,81.69976750392279,3,0,0,2,0
36489.85025265822,490329,0.044616680253372,19995,1.4311448452208215,279.9391597787931,85.41337869835723,1,0,0,2,0
27338.894522088784,220544,0.0313261192300235,7879,4.068621305727371,128.54295400159643,39.26200393074736,5,1,3,3,2
37800.11059374309,624866,0.0407493361622194,27129,1.3768803227190134,120.6304312829808,21.71048952405176,7,3,0,1,1
8837.27677145293,39666,0.020336158530768,769,12.468157962327538,477.40758157065176,18.66050157692154,2,2,2,0,3
27463.64965963796,320063,0.032332652865603,11640,2.8924022077040004,155.49929176723955,47.83546759621807,6,1,1,3,2
29694.48194683792,194539,0.028474296526043,6215,5.204338438306335,133.62223577389562,54.67118313549509,7,1,3,3,2
7254.9920925236975,41525,0.0191150449976992,741,10.339203573247808,473.9891177094318,23.34211587591981,3,2,2,0,3
37198.5390542704,608645,0.0401493975602114,24638,1.5314172153619408,64.89744180840253,19.39823261601129,7,3,0,1,1
39486.43855413578,460282,0.0401003962013476,16147,1.9803995651928696,387.8887903448464,81.6534973817417,3,0,0,2,0
11220.85518616356,44346,0.0182401675329299,747,15.642466556428444,466.08010552039184,45.60410322892513,3,2,2,0,3
36130.90074713154,358356,0.044965114656543,14499,2.023386743459357,357.7952963141114,86.42536953661516,4,0,1,2,0
39306.496560221065,600028,0.0445451922546748,27286,1.3205034522929782,152.23038925935194,34.105845974656745,8,3,0,1,1
41329.2888784995,439005,0.0392777309226459,16306,1.9192610684232747,397.282280792312,76.6644602388538,3,0,1,2,0
11150.898735806048,20205,0.0209361206192693,394,28.94108995991989,410.47077018103,35.59395926404217,1,2,2,0,3
35536.6336955787,390288,0.0421060254809569,15106,2.0527948174320545,429.7068356123472,81.55286748222346,3,0,1,2,0
41931.90874907509,617004,0.0391027771331721,25043,1.6510639896560424,101.88080340536143,27.666986746278194,8,3,0,1,1
7122.646777848288,44432,0.0181562885716373,762,10.033248523830125,520.7104529438827,36.21543876727318,2,2,2,0,3
35508.45269339745,573857,0.0427707255244087,25274,1.4451454595366968,165.744178051025,19.23780664022451,7,3,0,1,1
29184.43494829115,247927,0.0229003021222756,6218,5.374659912240243,188.5279988099946,37.44956322815887,6,1,3,3,2
27501.1806939106,189780,0.0308002777442847,6649,4.760486978442941,83.47828475716604,49.55618736604959,5,1,3,3,2
42871.46041210338,447597,0.039943695106764,15590,2.282459691925221,416.5818848579253,76.93643024061896,2,0,1,2,0
40262.09538032967,545324,0.0392682488740942,18772,1.8364543300099356,406.8491874244898,62.6064924344042,4,0,0,2,0
30414.513272868437,180875,0.0263495226538635,5528,6.382609996644161,154.98034230775616,36.53625269079823,6,1,3,3,2
37288.85887503913,363100,0.0398497161930662,13115,2.5485296933741344,345.9055661410809,73.16141395989118,3,0,1,2,0
13972.878659918668,73551,0.0177095020903253,1212,12.678979530889956,474.6933090164606,29.94839512818768,2,2,2,0,3
31106.559823812146,287058,0.0263324474108968,8309,4.080553547870741,167.49762835099685,40.0942084715818,7,1,1,3,2
31050.862855777526,254789,0.0242041960495201,7074,5.224544911140831,142.02207427227268,27.47939401039788,6,1,3,3,2
40113.75761402416,471619,0.0411832558279907,17346,2.0449792507347726,383.41696716342426,74.31371946380119,4,0,0,2,0
39683.01687943308,322812,0.043857700676663,12555,2.919630697758639,361.08662766051447,72.6197963687622,3,0,1,2,0
11927.28911042109,39743,0.0191761317533231,720,17.692470118578722,444.9059712899214,27.10079507435877,2,2,2,0,3
28550.74592046234,221497,0.0262196750233533,6410,4.940619682964323,167.72152094462004,42.29721090821306,6,1,3,3,2
29385.176950021047,258826,0.0311824416277038,8978,3.758476596961064,158.8488919159849,32.10223836403478,7,1,3,3,2
7321.040595351425,45350,0.0219964692239154,929,8.547836076912555,394.3985180279946,48.35970768873018,3,2,2,0,3
27699.573124297272,249380,0.0250129965725255,6752,4.874203594247313,152.3507934500795,49.05662700039852,6,1,3,3,2
24432.141733147662,167574,0.0323880273399354,5989,4.6211018181421,139.47185483577016,39.447928086330045,6,1,3,3,2
27280.200789706505,267757,0.0221971978022239,6626,4.450740923230103,156.90302475445446,38.406494484421685,6,1,3,3,2
37322.2461416575,407467,0.0383540842783423,14014,2.294504590988757,426.372379554097,75.92044164488968,2,0,1,2,0
39527.7765274924,479410,0.0420615263171739,21374,1.866437908104172,138.46426328068893,24.75479376553496,7,3,0,1,1
32599.18686554532,334610,0.0400851326511866,12100,2.2770002941650804,449.15954010304586,78.10920824803127,4,0,1,2,0
10117.431553427909,45641,0.0223381419533861,955,11.58675186694244,480.60489667926186,34.543253427351864,3,2,2,0,3
40029.09957185267,634405,0.0431904877550852,28427,1.3886699669542206,166.84179194678188,31.987822850031183,7,3,0,1,1
30426.575134700102,235164,0.0252637756650451,6374,5.12527085703563,143.11413989658166,39.7206767486444,5,1,3,3,2
39047.55206836899,583760,0.0379248800364999,23294,1.6656613754858536,69.22179506215463,31.43470067159334,7,3,0,1,1
22453.389516364976,196630,0.030326315534664,6605,4.023399939433154,136.35332444208052,34.97443865957018,7,1,3,3,2
38063.23794117699,415109,0.0425685117867138,16202,2.0215318904049315,341.5118513144891,64.43558443185984,2,0,1,2,0
8201.059326734932,28980,0.0198155589820066,532,15.920586108375607,557.7151992805469,31.89078436517064,3,2,2,0,3
38047.85939695141,395968,0.0393778584224786,14231,2.36005200147686,353.0630677986026,78.53482499028563,3,0,1,2,0
9662.436384497252,41776,0.0228311156462485,897,12.335200709383091,478.5815766351802,33.689684407746235,1,2,2,0,3
29815.976058609165,263219,0.0277899896758205,8065,4.007934370137314,177.9024251941963,43.90337275163419,6,1,3,3,2
42995.55561658298,634992,0.0403183861242841,25049,1.56814323851357,48.841143817853336,25.20935586614938,6,3,0,1,1
29333.036467416183,294460,0.0243803651778556,8019,3.993758141778276,141.81782794010417,40.17564865570024,7,1,1,3,2
35401.86082532751,500974,0.0461460785239942,20050,1.528616206326288,403.5748332013591,80.23749400453222,3,0,0,2,0
27964.160722351804,233078,0.0262691043550369,6732,5.066858682245621,222.41934821921825,36.42016691193012,7,1,3,3,2
28265.071219095844,215648,0.0287019740557458,7165,4.4395198705509085,193.19179501979363,37.30660818311053,6,1,3,3,2
42077.07716341683,449750,0.0390219737320352,15727,2.339768104085697,361.6029296424539,91.21097614820025,2,0,1,2,0
38801.99092641069,333891,0.0407350043209345,11999,2.615365434265572,367.5221634241993,77.12091108394652,2,0,1,2,0
27475.424556604277,136299,0.0242935157787004,3682,8.906773077645953,116.16789466254517,42.31777317248295,6,1,3,3,2
9050.527287046249,25038,0.0198036722139031,475,19.56556929721681,437.0984156267128,30.285964034534267,2,2,2,0,3
38481.9394721482,477977,0.0398896427497884,19265,2.2353310362799803,65.85617196839863,29.155630434147746,7,3,0,1,1
28702.28723625556,257929,0.0252389920045044,7005,4.873671251150784,161.90659325625282,43.32501232218276,5,1,3,3,2
38432.12902437373,562921,0.0455275693375672,26716,1.378276414149695,99.19510930830236,29.04116959171401,8,3,0,1,1
40733.47684562166,560157,0.0388208578254369,22600,1.9203059819719888,110.55139980937273,23.87496161805609,6,3,0,1,1
26633.99040230045,205276,0.0275741538106881,6354,4.8538693463117095,165.39783075877142,48.56421044526434,6,1,3,3,2
35918.95158954178,408112,0.0439819797017242,15936,1.9047784302478084,453.9242872737162,84.17958001757088,3,0,1,2,0
27005.43278812577,253240,0.0264318548107372,7265,4.523823308529586,149.77352848017537,43.72827791365681,5,1,3,3,2
9007.579362368348,52763,0.016949641175785,818,11.326786181828064,464.9539969994208,32.56200110974091,2,2,2,0,3
34619.32652413894,393705,0.0458055637884738,16059,1.904366767132517,356.4019921607656,68.56335866517584,4,0,1,2,0
10756.218579348722,20428,0.019029692230706,373,31.41698845235173,450.38315513553374,37.77842086667349,2,2,2,0,3
12249.981980666586,49558,0.0192803466232962,939,13.345235005759712,442.3396098733341,29.07683202099524,1,2,2,0,3
34903.875543996815,539821,0.0425789293162459,23293,1.2908980823666976,148.69501729055364,10.98778872338827,9,3,0,1,1
40210.34281814606,492682,0.0410533319160534,17623,1.933595126927272,472.7347600716688,74.29373202827456,3,0,0,2,0
40360.36807335871,580280,0.0445162364523017,26994,1.5630239093904734,105.94367733223196,33.137144096239155,7,3,0,1,1
27502.63112585697,230154,0.0330247907019573,8720,3.3252025391399997,166.80578898903715,38.58329429293735,7,1,3,3,2
38423.48161102916,452949,0.0416946379221306,17235,1.7144138559107924,356.0511147176437,59.24023523960653,2,0,1,2,0
7507.895336996937,36718,0.0171199666783827,603,13.168536926547995,477.82937129346055,14.67733594362971,2,2,2,0,3
